103104455655,https://hz.lianjia.com/ershoufang/103104455655.html,翡翠城特价房，精装修只卖毛坯价格，诚心卖满2年,翡翠城一期 ,4室2厅,,南,精装,低楼层(共10层),2008,翡翠城,62,508,27913
103103842792,https://hz.lianjia.com/ershoufang/103103842792.html,三房装修好 格局方正 全明户型 通透好房 楼层高采光好,东方福邸 ,3室1厅,89.17,南,精装,高楼层(共24层),2014,申花,28,475,53270
103104503816,https://hz.lianjia.com/ershoufang/103104503816.html,中装大两房，采光不错，户型很方正，看房便利,岸上蓝山 ,2室2厅,,南,简装,低楼层(共6层),2014,闲林,26,195,22160
103105357293,https://hz.lianjia.com/ershoufang/103105357293.html,星雅嘉园，满五唯一，看房方便。,星雅嘉园逸景苑 ,3室2厅,99.68,南,简装,高楼层(共16层),2006,星桥,5,203,20366
103104878881,https://hz.lianjia.com/ershoufang/103104878881.html,艺尚小镇旁花园洋房！地铁口.带超大露台！,景瑞御华府 ,3室2厅,88.64,南,精装,高楼层(共24层),2015,临平,105,198,22338
103104964417,https://hz.lianjia.com/ershoufang/103104964417.html,稻香园北区 2房 户型正气 诚心出售,稻香园北区 ,2室1厅,72.18,南 北,简装,高楼层(共7层),1997,湖墅,10,270,37407
103103209313,https://hz.lianjia.com/ershoufang/103103209313.html,小高层，新城香悦奥府，毛坯交房，次新房,新城香悦奥府 ,3室2厅,86.7,南,毛坯,低楼层(共27层),2018,萧山新城区,75,323,37255
103103833803,https://hz.lianjia.com/ershoufang/103103833803.html,此房满两年 免综合税 大三房 西边套户型 看房方便,滨江万家名城 ,3室2厅,119.03,南,精装,低楼层(共25层),2016,万达广场,17,450,37806
103104517361,https://hz.lianjia.com/ershoufang/103104517361.html,轻轨口  小区景观位置  不靠马路,新西湖小镇 ,2室2厅,73.55,南,简装,中楼层(共17层),2012,闲林,95,165,22434
103104753465,https://hz.lianjia.com/ershoufang/103104753465.html,绿城品质大盘，次新小区，满2年精装三房，急卖！,绿城桃源小镇 ,3室2厅,89.96,南,精装,低楼层(共17层),2014,闲林,264,212,23567
103104826438,https://hz.lianjia.com/ershoufang/103104826438.html,小区中间位置 不沿马路  楼层好 自住清爽装修,爵士风情花园 ,2室2厅,83.73,南,精装,中楼层(共6层),2008,闲林,5,200,23887
103102390410,https://hz.lianjia.com/ershoufang/103102390410.html,交通方便，顶楼带阁楼，户型敞亮,香樟公寓 ,3室2厅,70.9,南,简装,高楼层(共6层),1997,文三西路,272,290,40903
103104604874,https://hz.lianjia.com/ershoufang/103104604874.html,保利东湾小两房 房东诚心 户型方正,保利东湾 ,2室1厅,60.88,南,简装,32层,2010,沿江南,41,175,28746
103102986629,https://hz.lianjia.com/ershoufang/103102986629.html,亲亲家园四期 主城区 三房两卫 电梯房 楼层好,亲亲家园四期 ,3室2厅,113.95,南,毛坯,高楼层(共16层),2009,三墩,61,365,32032
103104855673,https://hz.lianjia.com/ershoufang/103104855673.html,龙湖小户型边套 户型实用 还不错,龙湖滟澜山澜轩 ,1室1厅,,西南,精装,高楼层(共22层),2011,金沙湖,27,225,37500
103105230338,https://hz.lianjia.com/ershoufang/103105230338.html,二房一卫户型精装修居住适宜采光充足诚心出售看房方便,华元欢乐城 ,2室1厅,,南,精装,低楼层(共22层),2016,临平,33,63,18530
103105130122,https://hz.lianjia.com/ershoufang/103105130122.html,满五唯一中间楼层两房户型自住精装,岸上蓝山 ,2室2厅,89.63,南,精装,中楼层(共6层),2012,闲林,34,219.8,24524
103103500742,https://hz.lianjia.com/ershoufang/103103500742.html,正气三房，满五年无增值税，采光好，沿河景观！,政新花园 ,3室2厅,82.08,南 北,简装,高楼层(共6层),2000,文一西路,38,425,51779
103104773227,https://hz.lianjia.com/ershoufang/103104773227.html,此房精装修 拎包入住 满足刚需人口的条件,朗诗未来街区 ,2室2厅,70.57,南,精装,高楼层(共18层),2015,乔司,37,208,29475
103105546313,https://hz.lianjia.com/ershoufang/103105546313.html,环城西路96号 2室1厅 390万,环城西路96号 ,2室1厅,69.9,南,简装,低楼层(共6层),1988,武林,6,390,55794
103105220145,https://hz.lianjia.com/ershoufang/103105220145.html,装修清爽，采光充足，中间楼层，业主诚心出售.,濮家新村 ,1室1厅,42.19,南,简装,高楼层(共6层),1988,闸弄口,8,170,40294
103104920951,https://hz.lianjia.com/ershoufang/103104920951.html,万科精装，坡地洋房，拎包入住.,万科郡西澜山 ,4室3厅,,南,精装,,,良渚,5,400,32000
103103820863,https://hz.lianjia.com/ershoufang/103103820863.html,小区环境好，房龄新，不沿街，房子带花园带地下室！,北大资源未名府 ,3室2厅,115.16,南,毛坯,12层,2014,未来科技城,41,485,42116
103105714447,https://hz.lianjia.com/ershoufang/103105714447.html,东边套，单价低，配套成熟不沿街，出行方便,翠苑三区 ,1室1厅,45.96,南,简装,高楼层(共6层),1989,翠苑,26,150,32638
103104937880,https://hz.lianjia.com/ershoufang/103104937880.html,华元欢乐城 3室1厅 228万,华元欢乐城 ,3室1厅,,南,简装,中楼层(共26层),2016,临平,37,228,25618
103105246698,https://hz.lianjia.com/ershoufang/103105246698.html,房东诚心卖，看房随时，配套齐全，交通便捷,钱塘景苑 ,2室2厅,92.42,南,精装,高楼层(共12层),2000,彩虹城,7,395,42740
103103886142,https://hz.lianjia.com/ershoufang/103103886142.html,翠苑五区中间楼层，两房朝南，户型方正，不沿街,翠苑五区 ,2室2厅,78.41,南,简装,中楼层(共7层),1998,翠苑,46,314,40046
103104251464,https://hz.lianjia.com/ershoufang/103104251464.html,闲林高品质小区房东诚心出售，满两年.全明户型位置佳,绿城桃源小镇 ,4室2厅,,东 南,毛坯,中楼层(共18层),2016,闲林,41,252,21914
103105260284,https://hz.lianjia.com/ershoufang/103105260284.html,金都花园 精装两房 中间楼层 不沿街,金都花园 ,2室1厅,76.68,南,精装,中楼层(共7层),1997,文三西路,18,328,42776
103104066882,https://hz.lianjia.com/ershoufang/103104066882.html,此房业主诚心出售 看房方便 价格可谈 满两年 有车位,湖漫雅筑 ,3室2厅,88.39,南,简装,高楼层(共12层),2015,白马湖,8,388,43897
103104057609,https://hz.lianjia.com/ershoufang/103104057609.html,滨江品质，次新房，居住适宜。由洋房和高层组成,滨江江南之星 ,3室2厅,89.51,南,毛坯,低楼层(共9层),2018,萧山新城区,74,370,41337
103104943514,https://hz.lianjia.com/ershoufang/103104943514.html,精装小户型住宅 拎包入住 出门商场公交站台 配套齐全,闲林山水丹枫苑 ,1室1厅,56.5,南,精装,低楼层(共18层),2008,闲林,26,155,27434
103104479499,https://hz.lianjia.com/ershoufang/103104479499.html,朗诗未来街区一期！中间楼层！客厅带阳台！,朗诗未来街区 ,2室2厅,,南,精装,中楼层(共18层),2015,乔司,28,200,27778
103105297344,https://hz.lianjia.com/ershoufang/103105297344.html,天河西苑 低总价 免双税 精装修,天河西苑 ,1室1厅,41.7,南 北,精装,高楼层(共6层),1997,文一西路,12,220,52758
103105071142,https://hz.lianjia.com/ershoufang/103105071142.html,89方 高档，清爽装修，没有入住，业主置换诚心出售,金都夏宫 ,2室2厅,88.51,南,精装,中楼层(共33层),2016,临平,14,210,23727
103104636446,https://hz.lianjia.com/ershoufang/103104636446.html,为何此房价格一降再降却无人问津？！,宋都晨光国际 ,4室2厅,168.99,南,简装,高楼层(共47层),2013,沿江南,4,423,25032
103105421114,https://hz.lianjia.com/ershoufang/103105421114.html,民安苑地铁口 2002年小两房 中间楼层 免双税,民安苑 ,2室1厅,43.87,南,毛坯,中楼层(共6层),2002,复兴,38,190,43310
103104599596,https://hz.lianjia.com/ershoufang/103104599596.html,大关东八苑新上小三房东边套中间楼层,大关东八苑 ,3室1厅,72.09,南 北,简装,低楼层(共7层),1996,大关,17,250,34679
103105099869,https://hz.lianjia.com/ershoufang/103105099869.html,仓基新村 小套一室一厅 一年前新装修,仓基新村 ,2室1厅,40.73,南,精装,低楼层(共7层),1988,信义坊,49,155,38056
103105367306,https://hz.lianjia.com/ershoufang/103105367306.html,北干一苑 市区繁华地段 临地铁 户型方正 诚心售,北干一苑 ,2室1厅,57.76,南,简装,中楼层(共6层),1996,萧山市区,17,180,31164
103105471703,https://hz.lianjia.com/ershoufang/103105471703.html,户型方正两房，四阳台，楼层好，视野开阔，诚心出售,伊萨卡国际城浩泽园 ,2室2厅,89.6,南,精装,高楼层(共33层),2008,沿江北,11,252,28125
103105131082,https://hz.lianjia.com/ershoufang/103105131082.html,小两房带装修 楼层好 采光无遮挡  诚心卖,阳光逸城 ,2室1厅,61.74,南,精装,高楼层(共15层),2010,丁桥,13,169,27373
103105184464,https://hz.lianjia.com/ershoufang/103105184464.html,三房两卫边套户型，一步到位省心省力,九龙仓碧玺 ,3室2厅,132.23,南 西 北,简装,低楼层(共32层),2015,桥西,13,700,52939
103103231233,https://hz.lianjia.com/ershoufang/103103231233.html,临平南大街 老城区 大两房 满5唯一 诚心出售,南大街 ,2室1厅,68.42,南,简装,,,临平,235,115,16808
103105668426,https://hz.lianjia.com/ershoufang/103105668426.html,总价超低  刚需福利   精美两房,蚕花园永安坊 ,2室1厅,50.63,南,简装,低楼层(共7层),1990,拱宸桥,79,160,31602
103105563124,https://hz.lianjia.com/ershoufang/103105563124.html,湿地旁 带地下室花园 精装  实际使用面积大,昆仑府 ,2室2厅,64.94,南 北,精装,低楼层(共5层),2013,西溪,27,308,47429
103105234848,https://hz.lianjia.com/ershoufang/103105234848.html,枫丹苑纯毛坯边套，楼层好位置佳,北景园枫丹苑 ,2室2厅,88.39,南,毛坯,低楼层(共18层),2008,石桥,14,230,26022
103105003160,https://hz.lianjia.com/ershoufang/103105003160.html,金都夏宫，环境优美，全新装修三房，诚心出售。,金都夏宫 ,3室2厅,,南 北,精装,高楼层(共40层),2014,临平,49,200,22472
103105248671,https://hz.lianjia.com/ershoufang/103105248671.html,月桂苑纯毛坯小三房，采光很好。,北景园月桂苑 ,3室2厅,80.68,南,毛坯,高楼层(共5层),2006,石桥,40,210,26029
103105710287,https://hz.lianjia.com/ershoufang/103105710287.html,金沙湖金装小两房，双阳台，进来看看,德信早城 ,2室1厅,,南,精装,高楼层(共18层),2012,金沙湖,4,235,45193
103105254119,https://hz.lianjia.com/ershoufang/103105254119.html,花园电梯洋房，三房两厅两卫，厨卫全明,合景叠彩园 ,3室2厅,109.58,南 北,精装,高楼层(共7层),2016,未来科技城,31,430,39241
103105719342,https://hz.lianjia.com/ershoufang/103105719342.html,满五唯一，户型好，通透，得房率高，中间楼层,太平家园 ,2室2厅,72.17,南,毛坯,中楼层(共6层),2012,星桥,21,145,20092
103105777728,https://hz.lianjia.com/ershoufang/103105777728.html,精装全屋地暖，大金空调，拎包入住，主要房东诚心出售,九龙仓碧玺 ,3室1厅,82.22,南,精装,中楼层(共31层),2015,桥西,10,510,62029
103105339269,https://hz.lianjia.com/ershoufang/103105339269.html,恒大开发商物业好，精装修 户型好 采光好 诚心出售,恒大帝景 ,3室2厅,91.63,南 北,精装,中楼层(共30层),2016,南部卧城,9,265,28921
103105752243,https://hz.lianjia.com/ershoufang/103105752243.html,房东置换诚心出售，精装修带家具家电，可拎包入住！,广厦天都城蓝调公寓 ,2室2厅,89.21,南,精装,中楼层(共21层),2015,星桥,11,220,24661
103105410913,https://hz.lianjia.com/ershoufang/103105410913.html,合景映月台 3室2厅 410万,合景映月台 ,3室2厅,89.06,南 北,毛坯,低楼层(共7层),2018,闲林,3,410,46037
103105411399,https://hz.lianjia.com/ershoufang/103105411399.html,客厅带飘窗，南北通风，户型方正，东边套的户型，,海德公园 ,3室2厅,83.1,南,毛坯,,,勾庄,8,270,32491
103103435238,https://hz.lianjia.com/ershoufang/103103435238.html,耀江福村 三室两厅 自住清爽装修 中间楼层  位置安静,耀江福村 ,3室2厅,92.32,南 北,精装,中楼层(共7层),1998,近江,28,480,51994
103105790949,https://hz.lianjia.com/ershoufang/103105790949.html,低总价，好楼层，自住装修，拎包入住,长征桥路48弄 ,1室1厅,35.55,南,精装,中楼层(共7层),1992,和睦,12,140,39382
103105478054,https://hz.lianjia.com/ershoufang/103105478054.html,纯边套户型，业主诚心出售，价格可谈。,中国铁建西湖国际城 ,3室2厅,,南,毛坯,,,良渚,14,305,34660
103105042586,https://hz.lianjia.com/ershoufang/103105042586.html,复兴南苑标准一居室，视野开阔，采光充足。,复兴南苑 ,1室1厅,35.48,南,精装,高楼层(共6层),2000,复兴,56,150,42278
103102249855,https://hz.lianjia.com/ershoufang/103102249855.html,绿城蓝庭，一本证，绿城物业，小区环境好,绿城蓝庭西区 ,3室2厅,86.54,南,简装,中楼层(共14层),2011,临平,113,220,25422
103103894122,https://hz.lianjia.com/ershoufang/103103894122.html,濮家东村好房，两房朝南带大阳台！,濮家东村 ,2室1厅,50.85,南,简装,中楼层(共7层),1995,闸弄口,57,205,40315
103105495367,https://hz.lianjia.com/ershoufang/103105495367.html,景溪北苑 两房户型 南北通透 楼幢位置好 采光好,三墩景溪北苑 ,2室1厅,61.78,南 北,简装,低楼层(共25层),2017,良渚,155,159,25737
103105184381,https://hz.lianjia.com/ershoufang/103105184381.html,江南豪园 业主自住装修 三房两卫 诚心出售,江南豪园 ,3室2厅,,南 北,精装,低楼层(共20层),2005,滨江区政府,9,662,45343
103104043304,https://hz.lianjia.com/ershoufang/103104043304.html,美好桂花星座 满两年 户型方正 两房精装修,美好桂花星座 ,2室1厅,53.55,南,精装,中楼层(共23层),2016,星桥,189,145,27078
103103596477,https://hz.lianjia.com/ershoufang/103103596477.html,租客简装两房，诚心出售的，看房方便,梧桐燕庐 ,2室2厅,86.23,南,简装,高楼层(共11层),2013,转塘,9,270,31312
103105462926,https://hz.lianjia.com/ershoufang/103105462926.html,美政72方三房！少有户型一梯两户！两房朝南业主诚售,美政花苑 ,3室1厅,72.05,南,简装,中楼层(共7层),1999,复兴,44,315,43720
103104751744,https://hz.lianjia.com/ershoufang/103104751744.html,西城年华精装修大2居东边套全明户型楼层好看房方便,广宇西城年华 ,2室2厅,84.19,南 西,简装,高楼层(共27层),2007,申花,30,412,48937
103103640107,https://hz.lianjia.com/ershoufang/103103640107.html,西溪晴雪 纯毛坯 3房 采光好 带电梯多层洋房,西溪晴雪 ,3室2厅,89.5,南,毛坯,高楼层(共6层),2012,西溪,26,380,42459
103105770050,https://hz.lianjia.com/ershoufang/103105770050.html,寰宇天下 2室2厅 500万,寰宇天下 ,2室2厅,89.8,南,精装,中楼层(共34层),2014,滨江区政府,11,500,55680
103105271761,https://hz.lianjia.com/ershoufang/103105271761.html,边套户型 看房方便  小两房  全面户型,上沙锦湖家园 ,2室1厅,,南,简装,中楼层(共18层),2012,金沙湖,78,195,33621
103105307877,https://hz.lianjia.com/ershoufang/103105307877.html,清爽装修 楼层好 采光好无遮挡,九莲新村 ,2室1厅,60.13,南 北,精装,中楼层(共7层),1987,九莲,17,260,43240
103105149253,https://hz.lianjia.com/ershoufang/103105149253.html,保利湾天地精装大两房，双阳台，5.8米层高！,保利湾天地 ,2室2厅,,南 北,精装,33层,2010,沿江南,103,120,12372
103103261350,https://hz.lianjia.com/ershoufang/103103261350.html,精装自住 拎包入住 正气两房 满五年免增值税 小区中间,联合格里 ,2室2厅,74.26,南,精装,低楼层(共16层),2010,丁桥,92,206,27741
103103642740,https://hz.lianjia.com/ershoufang/103103642740.html,绿城品质 好房急售 高层东边套满五唯一 江景房好楼层,绿城西子郁金香岸 ,3室2厅,125.65,南,毛坯,中楼层(共26层),2007,闻堰,39,338,26901
103103976354,https://hz.lianjia.com/ershoufang/103103976354.html,三里亭  闸弄口   小两房  毛坯适合想自己装修的,三里亭苑三区 ,2室1厅,50.46,南,简装,中楼层(共7层),1996,三里亭,64,185,36663
103104699706,https://hz.lianjia.com/ershoufang/103104699706.html,城中花园(临安) 3室2厅 163万,城中花园(临安) ,3室2厅,,南,简装,低楼层(共6层),1996,临安,8,163,13361
103104936810,https://hz.lianjia.com/ershoufang/103104936810.html,未来科技城板块，与梦想小镇为邻，地铁出行方便,钱神花苑 ,3室2厅,144.01,南 北,精装,中楼层(共5层),2000,未来科技城,13,345,23957
103104970907,https://hz.lianjia.com/ershoufang/103104970907.html,此房未满两年，小三房，视野开阔无遮挡.带阳台,越秀星汇城 ,3室2厅,,南,毛坯,,,临安,6,152,17079
103105161919,https://hz.lianjia.com/ershoufang/103105161919.html,精装三房未两年，业主置换诚心出售,良渚文化村七贤郡 ,3室2厅,86.38,南,精装,低楼层(共10层),2014,良渚,34,220,25469
103103139478,https://hz.lianjia.com/ershoufang/103103139478.html,艮北新城，东站后花园，三开朝南户型，中上楼层,世茂东壹号 ,3室2厅,88.1,南,精装,中楼层(共16层),2015,九堡,35,355,40296
103104189131,https://hz.lianjia.com/ershoufang/103104189131.html,塘栖古镇旁，三房附两个储藏室，装修保养完好,塘栖一小区 ,3室1厅,79.14,南,简装,高楼层(共5层),1990,塘栖,20,113,14279
103104513193,https://hz.lianjia.com/ershoufang/103104513193.html,施家花园高层好视野，精装修住宅业主诚心出售,施家花园 ,3室1厅,74.67,南 北,精装,高楼层(共7层),2000,流水苑,37,290,38838
103104908440,https://hz.lianjia.com/ershoufang/103104908440.html,春江悦茗，品质小区，东边套，不靠高架,龙湖旭辉春江悦茗 ,3室1厅,,东南 南,毛坯,中楼层(共30层),2017,萧山新城区,6,480,40337
103102076558,https://hz.lianjia.com/ershoufang/103102076558.html,人和家园　余杭区五常板块　看房方便,人和家园 ,3室2厅,83.06,南,简装,低楼层(共11层),2006,留下,228,210,25283
103105092929,https://hz.lianjia.com/ershoufang/103105092929.html,满二年，能看江小区景观，看房方便 中高层，精装修,绿城留香园 ,3室2厅,99.75,南,精装,中楼层(共27层),2019,钱江新城,4,750,75188
103102708090,https://hz.lianjia.com/ershoufang/103102708090.html,西溪君庐优质房源，房东自住精装修,西溪君庐 ,4室2厅,,南,精装,低楼层(共7层),2016,西溪,40,518,37267
103102505425,https://hz.lianjia.com/ershoufang/103102505425.html,滨江多层的两房得房率高，自住精装,时代长岛之春 ,2室2厅,80.92,南,精装,中楼层(共6层),2005,浦沿,109,280,34603
103104671656,https://hz.lianjia.com/ershoufang/103104671656.html,70年产权 世纪城板块 精装 满五唯一 诚售，双阳台,佳境天城成合苑 ,1室1厅,59.11,南,精装,中楼层(共17层),2007,钱江世纪城,74,250,42295
103105122698,https://hz.lianjia.com/ershoufang/103105122698.html,总价低，位置好安静，精装修带地暖，看房随时,绿城留香园 ,3室2厅,99.74,东 南,精装,低楼层(共28层),2019,钱江新城,44,720,72188
103105252308,https://hz.lianjia.com/ershoufang/103105252308.html,滨江金色江南 品质小区 双泳池、健身房 2号线地铁,滨江金色江南 ,3室2厅,87.3,南 北,精装,低楼层(共27层),2016,钱江世纪城,11,450,51547
103101929938,https://hz.lianjia.com/ershoufang/103101929938.html,德圣博奥城 纯边套 诚心出售 满两年,德圣博奥城 ,4室2厅,110.9,东 南 北,毛坯,中楼层(共30层),2013,萧山新城区,37,420,37872
